timestamp,node,message_id,direction,status,payload
6.9299,DASHBOARD,0x156,RX,TIMEOUT,70 FE 4E 71 B0 5A EF FC
6.9329,DASHBOARD,0x1A1,TX,OK,60 38 87 BA 62 34 7D 80
6.9369,ENGINE_ECU,0x15A,RX,ERROR,AE A7 68 09 16 42 F2 57
6.9415,ENGINE_ECU,0x1CB,TX,OK,1F 27 EF 09 78 0A BA F7
6.9437,STEERING_ECU,0x170,RX,OK,74 3F 8D 3B 80 A5 0A 79
6.9484,STEERING_ECU,0x175,TX,OK,8D E6 10 15 1B 81 1C 4F
6.951,ABS_ECU,0x170,RX,OK,3D 44 13 F0 A6 0B 14 DE
6.9557,STEERING_ECU,0x1A0,TX,OK,24 6C 25 51 4E 0B 3A 5B
6.9578,ENGINE_ECU,0x194,TX,OK,CA 8E A3 5E ED 01 2D 4A
6.9599,ENGINE_ECU,0x1B9,RX,OK,AD CF DE E8 4F 72 C5 75
6.964,STEERING_ECU,0x134,TX,OK,77 F4 85 E4 36 22 87 44
6.9685,ABS_ECU,0x1AE,RX,ERROR,DF AD 86 64 75 48 80 18
6.9717,ENGINE_ECU,0x110,TX,CRC_FAIL,6E 41 65 D1 2D 05 FB 4C
6.9739,STEERING_ECU,0x19C,RX,OK,0B 09 84 9C 50 BB 59 27
6.9762,AIRBAG_ECU,0x150,TX,CRC_FAIL,8D 2B 86 12 37 89 83 04
6.9797,AIRBAG_ECU,0x1AC,RX,CRC_FAIL,C1 A0 89 3A D7 4E A5 2C
6.9844,AIRBAG_ECU,0x18E,TX,OK,F1 FB A5 09 48 8A 70 AF
6.9857,AIRBAG_ECU,0x18F,TX,OK,BE 33 E3 17 49 86 76 36
6.9895,AIRBAG_ECU,0x1EC,TX,OK,C8 97 2D A1 79 D1 1A 73
6.9938,ABS_ECU,0x147,TX,TIMEOUT,42 24 C5 4A A0 44 2A 81
6.9953,AIRBAG_ECU,0x124,TX,CRC_FAIL,31 EC AF 9D EF 48 87 AD
6.9975,ENGINE_ECU,0x188,RX,OK,93 25 B9 B1 4D AA E5 1D
7.0011,ENGINE_ECU,0x137,RX,TIMEOUT,A9 43 81 9C 64 E2 48 0E
7.0054,STEERING_ECU,0x1D4,RX,OK,A9 98 10 F5 BD B0 26 BF
7.0067,ENGINE_ECU,0x1D4,RX,OK,8A EF A1 28 72 E6 CF B8
7.008,AIRBAG_ECU,0x147,TX,CRC_FAIL,06 6F F9 83 10 F6 F7 4F
7.0101,ABS_ECU,0x18A,RX,OK,60 FB A7 1C A0 A0 D7 64
7.0134,AIRBAG_ECU,0x162,TX,CRC_FAIL,84 8C 5F 5A 33 47 C4 67
7.0175,ENGINE_ECU,0x142,RX,OK,53 62 81 E1 CF 5C F1 E7
7.0206,AIRBAG_ECU,0x128,TX,OK,DD 86 89 0A 85 74 A3 69
7.0255,STEERING_ECU,0x11D,RX,TIMEOUT,52 C9 46 E3 5A D7 2C 46
7.0278,ENGINE_ECU,0x1DC,RX,CRC_FAIL,4E 37 B4 5C 1A 09 6D 09
7.0307,ABS_ECU,0x1EC,RX,TIMEOUT,57 D4 2C 80 71 6A 17 6B
7.0335,ABS_ECU,0x167,TX,OK,64 26 96 79 9A 5D E8 E3
7.036,AIRBAG_ECU,0x1CD,RX,OK,CA 8E 39 EE 38 3B 7F 6C
7.0404,AIRBAG_ECU,0x1BD,RX,OK,03 A6 43 37 36 B4 05 B4
7.0446,ENGINE_ECU,0x18B,RX,TIMEOUT,B9 74 B1 DB 02 58 A0 98
7.0472,ENGINE_ECU,0x127,RX,OK,70 06 30 D4 25 E1 B8 C5
7.0501,AIRBAG_ECU,0x181,TX,TIMEOUT,0B 0D 80 1A E5 15 F3 6F
7.0551,ENGINE_ECU,0x16A,RX,TIMEOUT,2B F6 14 C5 51 90 27 64
7.0598,ABS_ECU,0x12C,TX,OK,8B 51 FE 39 78 F9 D7 94
7.0643,DASHBOARD,0x154,TX,OK,8E 3E B9 4E BA 86 D2 50
7.0665,STEERING_ECU,0x190,RX,OK,0B 7D 98 70 F8 2F B8 66
7.0705,ENGINE_ECU,0x1C1,TX,OK,1A F1 1F C1 8D CC 1C 49
7.0751,ENGINE_ECU,0x152,TX,TIMEOUT,8A E4 95 7F 95 C6 AF 2C
7.0786,DASHBOARD,0x1A4,RX,OK,68 C0 E9 98 01 0F C9 B3
7.0805,ENGINE_ECU,0x1A6,TX,OK,20 3D 1F 5C 76 4C BE EA
7.0826,AIRBAG_ECU,0x13F,RX,OK,15 89 CC 2A 66 0B 27 85
7.0869,ABS_ECU,0x108,RX,OK,59 4B 48 E9 42 D9 0B AB
7.0903,DASHBOARD,0x136,RX,OK,58 09 37 1F E0 31 51 8D
7.0941,STEERING_ECU,0x14B,RX,OK,A3 3B EA 71 EA 55 F8 3F
7.0967,STEERING_ECU,0x105,RX,OK,16 B2 A7 BA F7 E8 D4 C4
7.1016,DASHBOARD,0x173,RX,OK,A3 36 D3 05 01 55 5C D2
7.1046,AIRBAG_ECU,0x1D6,TX,OK,1D 1B 67 D5 E0 6D 3E C9
7.1077,STEERING_ECU,0x1EE,RX,OK,64 C8 34 F3 9A 7D 27 47
7.1126,DASHBOARD,0x113,RX,OK,71 CD 3E B7 6B 37 85 17
7.1147,DASHBOARD,0x1AC,TX,CRC_FAIL,38 08 56 2C A3 49 8C 3F
7.1187,ABS_ECU,0x15C,TX,OK,21 27 69 E4 7E 96 27 FF
7.1208,DASHBOARD,0x143,TX,OK,80 ED 1E 08 98 6E DB 96
7.1248,ABS_ECU,0x13B,TX,ERROR,AE F0 94 E3 B3 29 5F C6
7.1276,DASHBOARD,0x116,RX,OK,5B FA D1 DC 8E 25 09 CB
7.1287,AIRBAG_ECU,0x167,RX,CRC_FAIL,C2 D8 19 DA 15 44 74 6D
7.1322,ABS_ECU,0x104,TX,OK,38 71 4A C7 07 70 7E C3
7.1337,ABS_ECU,0x17B,TX,OK,8F 41 F2 05 67 E9 12 4B
7.1381,STEERING_ECU,0x1C9,RX,OK,5D 9D 64 70 D3 81 98 A3
7.1414,AIRBAG_ECU,0x183,TX,OK,42 09 9A 75 C2 75 28 1A
7.1455,ABS_ECU,0x17D,TX,OK,FA 66 39 0B B8 68 F6 24
7.147,ABS_ECU,0x16A,TX,OK,24 56 D3 D1 DE 76 23 4D
7.1481,DASHBOARD,0x1CD,RX,OK,6F 0C C6 3B 15 F5 4D 25
7.1502,DASHBOARD,0x1B3,TX,OK,2A 44 D5 2D 29 DC 84 39
7.1542,AIRBAG_ECU,0x1AD,RX,CRC_FAIL,AF 12 27 D4 22 DD E6 FD
7.156,DASHBOARD,0x185,TX,OK,E1 5D 0F DF C8 81 E2 14
7.1592,ENGINE_ECU,0x108,RX,OK,65 DF 57 4B EE 4B FD 87
7.1619,AIRBAG_ECU,0x15A,TX,OK,D6 40 B2 DA 7A 7D 0A 15
7.1661,STEERING_ECU,0x152,TX,OK,EE 5A 34 AE 87 88 60 8B
7.1681,STEERING_ECU,0x129,RX,TIMEOUT,6D DD B0 DE D7 1C 70 7A
7.1723,ABS_ECU,0x136,TX,OK,D4 1B D7 A2 ED AB C3 E9
7.1767,ABS_ECU,0x172,TX,OK,B9 36 E4 E0 BC 72 69 33
7.1807,DASHBOARD,0x104,TX,OK,1C 62 F3 05 19 B6 23 05
7.182,AIRBAG_ECU,0x1BA,RX,TIMEOUT,4C F7 EC 06 6D 44 14 F5
7.1839,ENGINE_ECU,0x11B,TX,OK,17 AB A8 0B 94 25 56 73
7.1869,ABS_ECU,0x12E,TX,OK,23 2B 73 C4 99 01 60 C3
7.1892,AIRBAG_ECU,0x1B6,TX,OK,46 26 3F AF AC 10 71 72
7.1912,STEERING_ECU,0x1A8,TX,OK,7A E5 21 8A CE 0E D2 27
7.1947,DASHBOARD,0x109,TX,OK,45 78 41 3F AB B3 45 DD
7.196,STEERING_ECU,0x1AE,TX,CRC_FAIL,52 3C 98 BD 05 18 1B 71
7.2009,AIRBAG_ECU,0x13A,RX,ERROR,B2 A6 46 FE 60 16 CE 6F
7.203,AIRBAG_ECU,0x167,TX,CRC_FAIL,01 A3 AF FC E3 54 B6 04
7.205,AIRBAG_ECU,0x17B,RX,OK,F8 F1 A5 6C 75 3C 1A 67
7.2092,ABS_ECU,0x1E5,RX,OK,C2 06 4A 46 B7 7F 87 73
7.214,ENGINE_ECU,0x124,RX,OK,1C 54 8E 1C E6 19 A6 C9
7.2151,AIRBAG_ECU,0x1A5,TX,OK,1F 86 64 12 C6 8E 32 90
7.2193,AIRBAG_ECU,0x11B,RX,OK,09 9E FE FA 77 5D 5A C7
7.2215,ABS_ECU,0x1AE,RX,OK,C2 40 52 71 2E 62 43 C3
7.2263,STEERING_ECU,0x1AB,TX,OK,32 F8 44 C4 5E 32 BD D7
7.228,ABS_ECU,0x143,RX,OK,CD 2B 1B DD AD 80 3C 3C
7.2292,DASHBOARD,0x1BD,TX,OK,C6 C0 62 C6 B6 90 69 09
7.2305,DASHBOARD,0x111,RX,OK,24 CE CF 6F C7 24 6B 9B
7.2351,DASHBOARD,0x1E3,TX,OK,31 85 9D 16 73 98 D4 59
7.2362,DASHBOARD,0x16B,TX,OK,EB 79 D5 E1 E2 A7 76 90
7.2392,ABS_ECU,0x13F,RX,OK,EC 20 AA DD F2 6F 8E 86
7.2416,AIRBAG_ECU,0x133,TX,ERROR,E8 B3 34 27 9F 93 60 DC
7.2451,AIRBAG_ECU,0x1D4,TX,OK,22 4F 09 35 65 F5 50 64
7.2465,STEERING_ECU,0x10D,TX,OK,EB 53 6D 96 2A E9 94 55
7.2508,ABS_ECU,0x10D,TX,OK,46 67 CA A9 56 58 F1 F0
7.2555,STEERING_ECU,0x144,TX,ERROR,30 5A 3D 77 D5 55 2D 46
7.2569,AIRBAG_ECU,0x1CE,RX,OK,7C 99 71 A7 B0 31 B1 06
7.2597,AIRBAG_ECU,0x14D,TX,OK,48 6B 97 CA A1 67 FD F7
7.2611,DASHBOARD,0x1BE,TX,OK,20 9D 5C C5 03 F7 92 F8
7.2657,ABS_ECU,0x1FF,TX,ERROR,9E 1B D3 C7 E7 9F BB 82
7.269,ABS_ECU,0x1A6,TX,OK,36 F1 B8 4A 2A AE 82 ED
7.271,DASHBOARD,0x1F0,TX,OK,63 3B C5 5C DF B1 E5 28
7.2737,ENGINE_ECU,0x1EE,TX,OK,F6 18 59 1C BD B1 22 0F
7.278,AIRBAG_ECU,0x12C,RX,TIMEOUT,89 0C 1E 41 5B 29 F0 B2
7.2792,STEERING_ECU,0x12F,RX,TIMEOUT,8F EE 2D 8C DD 89 D8 5C
7.2838,STEERING_ECU,0x145,TX,TIMEOUT,D2 09 5E 61 62 C3 E0 82
7.2856,ENGINE_ECU,0x1A6,RX,OK,29 D9 94 A2 15 15 BD E9
7.2886,ENGINE_ECU,0x17B,TX,OK,98 EB F3 45 6E A7 C7 95
7.2911,AIRBAG_ECU,0x117,RX,ERROR,62 20 E5 22 F5 B4 EE 67
7.295,DASHBOARD,0x144,TX,ERROR,70 69 37 22 7C 2E 6F 8B
7.2967,DASHBOARD,0x146,TX,OK,8F C5 B3 5F E5 6D D7 AB
7.2989,DASHBOARD,0x1D6,RX,OK,89 25 49 28 F8 FB 5B FC
7.3028,DASHBOARD,0x17D,RX,OK,BD A0 C6 1C 04 7B B8 92
7.3064,ENGINE_ECU,0x1E5,TX,OK,E1 E4 ED CF E1 DE 52 9A
7.3081,AIRBAG_ECU,0x100,RX,OK,00 43 8D 30 37 D3 11 DD
7.3121,ENGINE_ECU,0x11B,TX,CRC_FAIL,6B E8 50 5E 0E DE 75 62
7.314,ENGINE_ECU,0x15C,RX,OK,32 D6 71 74 28 E1 61 FA
7.3164,DASHBOARD,0x165,RX,OK,22 61 86 25 9A 7C 02 9F
7.3195,ABS_ECU,0x129,TX,OK,40 E2 66 4C 92 5A AD A4
7.3218,STEERING_ECU,0x159,TX,OK,D7 57 AA CD FC DB 1B FB
7.3236,AIRBAG_ECU,0x1AC,RX,OK,FC DF 47 78 EA 8A 96 3C
7.3264,AIRBAG_ECU,0x137,RX,OK,1F 3E 25 F3 44 83 08 0A
7.3287,ENGINE_ECU,0x1D7,TX,ERROR,11 B6 58 08 09 AF 8F 3A
7.3332,ABS_ECU,0x1D8,RX,OK,A1 2E 22 C0 61 E0 73 AC
7.337,STEERING_ECU,0x1F8,RX,OK,9A B8 03 B0 56 20 55 9E
7.3405,ENGINE_ECU,0x11E,RX,CRC_FAIL,77 E6 A8 20 D5 C4 5B 83
7.3447,DASHBOARD,0x1F2,RX,TIMEOUT,53 B6 E4 82 4B C1 DA DB
7.348,AIRBAG_ECU,0x121,RX,OK,89 17 F0 2E D5 63 BA B0
7.3528,ENGINE_ECU,0x17F,TX,OK,ED 0F 20 8D E6 41 C8 CC
7.3553,AIRBAG_ECU,0x18B,RX,OK,D9 4F 1C D7 93 D9 41 E4
7.3586,ENGINE_ECU,0x1ED,TX,OK,15 07 C3 C2 18 A8 6E 3B
7.3625,ABS_ECU,0x1F1,RX,CRC_FAIL,E7 6F 13 57 6E F7 6F 92
7.3674,STEERING_ECU,0x1E9,RX,OK,E8 BB E3 0B 56 CD 06 2F
7.3717,AIRBAG_ECU,0x1C2,TX,OK,52 C7 DD 5D CA 92 35 AD
7.374,ENGINE_ECU,0x1F9,TX,OK,4F 71 59 3E 7B 6F 18 7F
7.3776,DASHBOARD,0x1C6,TX,CRC_FAIL,74 32 C7 C0 C4 E8 79 0C
7.3821,ENGINE_ECU,0x171,RX,CRC_FAIL,BC 6C 73 B7 9F AF E3 B0
7.3863,STEERING_ECU,0x1C1,TX,OK,50 EE 21 32 56 90 05 D6
7.3884,ENGINE_ECU,0x1D6,RX,OK,6A 87 27 C3 3E 0C 7D 44
7.3912,AIRBAG_ECU,0x139,RX,CRC_FAIL,F2 C9 8B 06 0F 1E FB A9
7.3955,DASHBOARD,0x12F,TX,OK,F6 C4 06 07 63 0E ED E6
7.3977,DASHBOARD,0x18D,RX,OK,86 B5 7A F1 8D 4A FC 98
7.4011,DASHBOARD,0x185,TX,OK,AD F5 22 7C F1 23 63 80
7.4045,DASHBOARD,0x1C3,TX,CRC_FAIL,3A D2 A4 DB 10 1C 21 5C
7.4071,STEERING_ECU,0x113,RX,TIMEOUT,2E 6C F3 D8 89 FE B2 6F
7.4115,ABS_ECU,0x1E5,RX,OK,BC AD B2 F3 7A D1 F7 5B
7.415,STEERING_ECU,0x149,TX,OK,D5 39 6A F9 BC 03 A3 EC
7.4177,ENGINE_ECU,0x163,TX,OK,AA DA 86 59 1C D0 4C F2
7.4205,ENGINE_ECU,0x139,RX,OK,52 2D E7 A1 D0 39 B4 34
7.4243,ENGINE_ECU,0x139,TX,OK,87 87 4B 71 4B 44 EB C1
7.4281,AIRBAG_ECU,0x117,TX,ERROR,66 C3 7C A4 D1 DD 50 28
7.4315,AIRBAG_ECU,0x10F,TX,OK,A7 C9 AA 45 43 AE 13 B2
7.4361,ENGINE_ECU,0x1E2,RX,OK,C6 B7 A9 D9 8C 65 C8 0D
7.4399,ABS_ECU,0x13B,RX,OK,C6 13 55 3A 65 C5 C2 8A
7.4442,DASHBOARD,0x1B7,TX,OK,F6 C3 8B 46 CE F4 43 38
7.4454,ENGINE_ECU,0x1EC,RX,OK,C0 84 A7 FD 8A 87 94 0F
7.4485,ENGINE_ECU,0x14E,RX,OK,CB 60 FA 95 40 B7 28 CE
7.4509,DASHBOARD,0x12C,TX,OK,01 69 C6 4A DD 5B 01 84
7.4545,DASHBOARD,0x1DC,RX,OK,AE BA 63 DE A7 E1 70 DF
7.4583,DASHBOARD,0x152,TX,OK,A4 EC F2 9B 6B F3 64 E0
7.4632,DASHBOARD,0x195,RX,TIMEOUT,0B 90 44 68 76 21 8F C0
7.4676,STEERING_ECU,0x11E,TX,OK,21 6B DD 75 59 46 30 6F
7.4699,ABS_ECU,0x117,RX,OK,93 DC 84 B8 50 B3 45 69
7.4712,ABS_ECU,0x1DB,TX,OK,F6 69 6F E4 02 A8 7E 0A
7.4752,DASHBOARD,0x1A6,TX,OK,02 DD 16 AC 1A F0 9E 52
7.4797,STEERING_ECU,0x1E3,RX,ERROR,08 B4 C4 9C E1 EB 9B 8B
7.4812,DASHBOARD,0x1D5,RX,OK,F4 BA 72 D7 5A 05 B9 2D
7.4827,AIRBAG_ECU,0x1BA,RX,OK,76 1C F5 83 EC F2 0F BB
7.4869,AIRBAG_ECU,0x15E,TX,OK,85 78 D0 E3 26 B4 36 7F
7.4885,ENGINE_ECU,0x132,RX,TIMEOUT,47 79 05 DA 9F 85 7C F3
7.4931,ENGINE_ECU,0x108,RX,OK,FD CB 1F F3 CD C5 8F F3
7.498,ABS_ECU,0x187,TX,OK,5E F6 A5 14 0F 02 E7 7A
7.5002,ABS_ECU,0x1B6,RX,OK,43 28 D1 EB B6 CB 13 CE
7.504,ABS_ECU,0x131,RX,TIMEOUT,18 1D 02 E9 45 83 D0 6A
7.5086,STEERING_ECU,0x1E1,TX,OK,6E 52 72 64 15 B3 3E 97
7.5118,ABS_ECU,0x18D,TX,OK,C0 DF BE 54 84 86 E8 98
7.5133,AIRBAG_ECU,0x168,RX,TIMEOUT,16 B0 F0 8E B8 9A 1D 7D
7.5155,AIRBAG_ECU,0x116,RX,OK,7B 61 A6 F9 A7 FB 7F 73
7.5195,ENGINE_ECU,0x1CA,TX,OK,25 30 C0 27 36 CE 7B 9B
7.5222,AIRBAG_ECU,0x158,TX,OK,72 51 05 35 F3 7B 48 E1
7.5271,ABS_ECU,0x1C2,TX,OK,25 4A 7B 4A 4B 27 0E CC
7.5307,STEERING_ECU,0x128,RX,ERROR,0C 87 EB 6D 66 B6 33 F6
7.5353,ABS_ECU,0x1A2,TX,TIMEOUT,DB D3 3A DA 37 BD 4B 9F
7.5399,DASHBOARD,0x164,RX,TIMEOUT,5A 95 06 79 DF 20 73 6E
7.5439,ABS_ECU,0x16C,TX,OK,3D BF E9 E5 42 52 8B 07
7.5457,ENGINE_ECU,0x14A,TX,TIMEOUT,30 19 70 D8 79 D9 9F C6
7.5491,STEERING_ECU,0x1F4,RX,ERROR,50 DD 9B 4C 35 53 BF F3
7.5503,AIRBAG_ECU,0x1FA,TX,CRC_FAIL,25 90 90 27 FD 9F F8 33
7.5538,AIRBAG_ECU,0x158,RX,CRC_FAIL,B8 6B 11 3E 26 57 7D 4D
7.5583,AIRBAG_ECU,0x1B9,RX,OK,3B 14 BF E7 A9 C0 48 58
7.5632,STEERING_ECU,0x1F2,RX,OK,9E 0B 86 7B A0 C8 44 19
7.566,STEERING_ECU,0x176,RX,OK,64 06 CD A2 4E 69 00 93
7.5672,ABS_ECU,0x1AC,TX,OK,82 9A 1A 78 37 49 F8 1F
7.569,STEERING_ECU,0x14A,RX,OK,AE DE 41 0B BD B1 10 CF
7.5723,ABS_ECU,0x148,TX,OK,AE 7E A6 BC FA 1A 82 AF
7.5769,ABS_ECU,0x1C7,TX,TIMEOUT,C7 3D 95 55 34 1C E5 11
7.5784,AIRBAG_ECU,0x136,TX,OK,0E D3 8C 2D 60 A6 CA FD
7.5829,DASHBOARD,0x15B,RX,CRC_FAIL,05 5C 8D 67 E7 85 20 5F
7.5865,STEERING_ECU,0x1F8,RX,ERROR,DE 67 B6 B4 D5 E7 9D 77
7.5912,DASHBOARD,0x165,TX,OK,E5 44 E4 C2 2F 73 2B 12
7.5935,ABS_ECU,0x100,RX,OK,1D B3 24 A9 4C 5E 93 E5
7.5984,AIRBAG_ECU,0x1D8,TX,TIMEOUT,3E ED 9B E6 E8 4A 8A 37
7.6,ABS_ECU,0x1CF,RX,OK,18 77 F1 22 56 E0 C1 CF
7.6023,ENGINE_ECU,0x1B1,TX,OK,62 92 8A 70 99 56 1A 88
7.6061,STEERING_ECU,0x14F,TX,OK,77 03 7B 2A DA 73 04 D4
7.6087,DASHBOARD,0x1C1,TX,OK,01 CC 0E BA 66 03 75 2E
7.6114,STEERING_ECU,0x1F6,TX,CRC_FAIL,84 9A 2E 2B 00 48 47 E9
7.6136,ENGINE_ECU,0x1FD,RX,OK,2F EB F0 9D 45 3A EA EB
7.6178,ABS_ECU,0x156,TX,CRC_FAIL,77 6D F8 57 C1 BC E7 20
7.6214,DASHBOARD,0x114,RX,OK,86 4C FC A7 4B FF 6E F0
7.6262,ABS_ECU,0x164,TX,OK,5E AF AD F0 F8 B0 A5 EA
7.6305,ABS_ECU,0x1B2,RX,TIMEOUT,95 7C E3 6A 5E 70 63 07
7.6319,ENGINE_ECU,0x1B3,RX,OK,DC 77 54 A2 BC 7F 3C 8F
7.6331,DASHBOARD,0x1AE,TX,OK,6B 7D 0F FA 05 5E B7 F6
7.6344,DASHBOARD,0x1D6,TX,OK,58 45 BE 21 29 30 49 A3
7.639,DASHBOARD,0x1BE,RX,TIMEOUT,66 98 14 35 06 81 03 58
7.6432,DASHBOARD,0x1A1,TX,OK,5B 08 54 1B E3 95 2E F5
7.6476,AIRBAG_ECU,0x120,TX,OK,98 92 EA 14 3F 93 27 DA
7.6495,AIRBAG_ECU,0x16E,TX,TIMEOUT,E4 A7 EE 35 6E 7F 7F 52
7.6522,AIRBAG_ECU,0x1C9,RX,OK,5A FB 9E 0C C2 3F C4 2D
7.6543,ENGINE_ECU,0x16A,RX,OK,AB 0A 3F 26 43 C1 64 2D
7.6564,STEERING_ECU,0x125,RX,ERROR,05 C9 3E E7 C0 2E 9A F2
7.6593,AIRBAG_ECU,0x158,TX,OK,A7 F5 7E 33 37 46 99 BE
7.6621,STEERING_ECU,0x1BB,RX,OK,BC 16 37 82 97 84 9A 44
7.6649,STEERING_ECU,0x163,RX,OK,22 C1 20 6F 36 26 8C 1E
7.6662,AIRBAG_ECU,0x1D0,TX,OK,25 9F 5C 80 2A E7 BE 6D
7.6693,STEERING_ECU,0x175,TX,OK,F6 64 78 3B AE 9B 51 A7
7.6741,ENGINE_ECU,0x153,RX,ERROR,82 28 8B DF 84 8F EC 25
7.6765,AIRBAG_ECU,0x1F1,RX,OK,7F C5 3A AA 99 EC B7 35
7.678,DASHBOARD,0x1FC,RX,TIMEOUT,2C 5E 18 C3 84 8B 50 9B
7.6819,DASHBOARD,0x11C,RX,OK,3A AB D3 76 39 C8 DE 70
7.6839,ABS_ECU,0x1E2,RX,OK,30 D7 BD BB 8D 4E A5 79
7.6878,ENGINE_ECU,0x142,RX,OK,CD 6C 49 3D 55 B2 8C A7
7.6925,STEERING_ECU,0x130,RX,OK,51 BA 05 26 4B 34 D7 DF
7.6972,DASHBOARD,0x133,RX,OK,AE 32 12 06 B7 53 CB 3D
7.7018,ABS_ECU,0x1C6,RX,OK,65 1F 7B 57 B7 E4 FE B7
7.7056,ABS_ECU,0x130,RX,CRC_FAIL,22 F9 79 3B E6 4E 62 BC
7.7091,AIRBAG_ECU,0x1D1,RX,OK,E9 26 4F 22 0D 18 34 B9
7.7109,DASHBOARD,0x10D,TX,CRC_FAIL,DF DC A4 FF C8 C9 05 3C
7.7121,DASHBOARD,0x106,RX,TIMEOUT,57 39 B3 A2 7D 6F 6D B9
7.7168,STEERING_ECU,0x12C,RX,OK,36 24 EF ED 66 9F AF FC
7.7201,ENGINE_ECU,0x1BE,RX,OK,95 DC A1 B5 29 82 F1 25
7.7249,AIRBAG_ECU,0x17B,TX,OK,D1 63 26 6D D4 63 0E 50
7.7268,ENGINE_ECU,0x1E5,TX,OK,FD 07 7D 4C 17 51 3F F1
7.7289,ENGINE_ECU,0x1AA,TX,TIMEOUT,F5 15 3C 09 F0 A1 51 5E
7.7338,STEERING_ECU,0x1D3,TX,ERROR,1B E1 11 92 E1 0A E0 91
7.7384,ENGINE_ECU,0x134,TX,OK,8D 1D 95 B9 4D B4 B3 05
7.7396,ENGINE_ECU,0x1C4,TX,OK,01 87 23 4A 22 DA 3F 5A
7.7432,ABS_ECU,0x154,RX,OK,DF 4F 70 E2 EA 4F 3F 4A
7.7446,ENGINE_ECU,0x1B8,RX,OK,58 7D C6 DE C1 A5 AC 51
7.7467,DASHBOARD,0x14F,RX,OK,2B D1 83 BE 75 4A CA EE
7.7503,ABS_ECU,0x131,RX,OK,B1 3F B1 B3 D2 44 00 57
7.754,STEERING_ECU,0x11B,RX,OK,61 23 70 F2 7D 87 8C 6D
7.7581,STEERING_ECU,0x182,RX,TIMEOUT,B8 35 65 A1 BF A3 E8 38
7.762,ENGINE_ECU,0x181,TX,OK,CF 84 0B 3E 03 1F 62 CC
7.7634,AIRBAG_ECU,0x1B3,TX,OK,21 61 D3 23 95 81 83 21
7.7683,STEERING_ECU,0x169,RX,ERROR,7A A2 02 24 96 29 86 CB
7.7713,AIRBAG_ECU,0x1E1,TX,CRC_FAIL,58 57 69 48 F6 BF 40 CF
7.7751,STEERING_ECU,0x1E8,RX,OK,89 D3 5D 79 8B 7A 54 0E
7.7777,ABS_ECU,0x1E6,TX,OK,6E 01 28 13 53 7D 5B 72
7.7812,AIRBAG_ECU,0x115,RX,OK,F2 EE 98 2A DB 8E 81 D9
7.784,DASHBOARD,0x177,RX,OK,FA 86 9D 96 D4 5F 1A 46
7.7867,ABS_ECU,0x18F,RX,OK,51 A9 2B 38 56 16 32 EB
7.7903,STEERING_ECU,0x124,TX,ERROR,A9 DB 38 E7 08 6C 6E AE
7.7945,ENGINE_ECU,0x1B7,RX,OK,F6 9A 08 AD E1 0E DD 0C
7.7989,DASHBOARD,0x11E,RX,OK,30 EF 30 42 93 BE 45 09
7.8031,ENGINE_ECU,0x146,TX,OK,71 D7 13 D5 7D 03 1E 10
7.8067,AIRBAG_ECU,0x1A6,TX,OK,92 73 D1 5B 04 1E 64 3B
7.8079,ENGINE_ECU,0x130,TX,ERROR,AD 70 18 18 68 87 62 1C
7.812,STEERING_ECU,0x124,RX,OK,78 AA C4 BE 99 4E B0 FC
7.8149,ABS_ECU,0x173,RX,OK,FB 0F D6 70 E5 C1 D0 EA
7.8172,ABS_ECU,0x168,TX,CRC_FAIL,85 13 59 05 83 BE F5 7E
7.8194,ENGINE_ECU,0x193,RX,OK,EC 08 86 DD BD 79 81 C1
7.8232,ABS_ECU,0x1E4,RX,OK,67 9C 08 02 C9 1D 08 AC
7.8269,STEERING_ECU,0x153,TX,OK,1C 6C 9F 0D 20 C0 B1 5E
7.83,ENGINE_ECU,0x1AC,RX,OK,15 1A 96 5E 03 C7 AB BB
7.8319,DASHBOARD,0x152,RX,ERROR,DE 61 4A 86 48 6A C5 21
7.8356,AIRBAG_ECU,0x111,RX,OK,92 16 DD FE 50 65 DB D0
7.8401,ABS_ECU,0x1A7,TX,TIMEOUT,48 92 50 1F B7 94 FE C1
7.8442,ABS_ECU,0x160,TX,OK,6E C7 AB A7 6B 4E 33 14
7.8476,STEERING_ECU,0x196,TX,OK,00 79 51 CF 53 EE 30 C4
7.8518,ENGINE_ECU,0x155,TX,OK,BD 83 9F D2 EA 3A 37 B0
7.853,ABS_ECU,0x132,RX,CRC_FAIL,DD D3 A9 D4 A3 F6 B1 DC
7.8576,ENGINE_ECU,0x165,RX,OK,9F 70 72 1B 53 86 D8 5F
7.8601,DASHBOARD,0x16F,RX,CRC_FAIL,E9 4A 68 56 85 59 80 45
7.8639,ABS_ECU,0x1A0,RX,OK,62 94 F1 7D D9 0A 33 F6
7.868,DASHBOARD,0x1F5,TX,ERROR,CC 77 0E 6E 50 2D D1 E6
7.8704,ABS_ECU,0x125,RX,OK,94 6E 6C 23 3F 4A AF 0B
7.8744,DASHBOARD,0x112,RX,OK,91 D0 94 F4 4B C9 56 CA
7.876,AIRBAG_ECU,0x142,RX,OK,EB 03 C3 9A 29 01 52 34
7.8793,AIRBAG_ECU,0x1F2,RX,OK,B9 87 E1 6D 0A 93 4A EC
7.8806,DASHBOARD,0x10A,RX,OK,6B 62 F2 B9 28 F3 31 1A
